Row Labels,AAPL,ABT,ADBE,AMD,AMGN,AMZN,AVGO,BAC,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DHR,DIS,HD,INTC,INTU,JNJ,JPM,KO,LLY,MA,MCD,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,PM,TMO,TXN,UNH,V,VZ,WFC,WMT,XOM,Grand Total
9/28/18,1073390540,128696841.8,131771773.3,30859110,132769245,969452000,102009778.3,294253845,90628619.25,160763524.6,89946153,103004745,120338001,222395399.1,234306455.2,76035378.3,173918196.4,237008186.7,215831560,58822012.8,370676396.5,379242150.6,196442467.2,115249652.3,228187493.6,129783582,188666703.5,878361600,163152481.1,170860160,195307217.6,157813302.4,258343187.7,207172703.6,126754500.8,98314447.68,103520151.3,256056316.9,266658599.2,220604063,253136160.7,275037503.9,359958526.2,11189459467
10/31/18,1038577806,121081597,119963811.8,18199201.47,122849451,781377351.7,92401270.03,269890417.5,71591781.24,173157888.4,80471815.8,100187495,103849508,206652750,213937812.6,69669758.2,170780113.7,201230991.4,213960320,54769270,375450100.2,366403573.7,203801890.3,116463258.7,201807430.8,137239020,195767635.3,819896951.4,131601731.3,128606300,185003966.4,158632011.8,252422456.6,220938061.4,136906928.7,94113285.4,89167206.69,251542318.6,244912305.3,235896736.4,250798468,293693545.8,337349980.8,10611909395
11/30/18,847433174.8,130056458.7,122349770.1,21287369.1,132700856.8,826440734.7,96690208.11,278723194.8,80059816.69,177107740.6,76189195.56,101889478.9,109211400,215221700.9,227267459.6,76776914.62,171926613.8,203676489,225050840,55672465.77,393982568.2,369752449.1,214528305.6,125677962.1,205278596.2,145324244.1,206313831.8,851215924.9,124777001.1,99692300,184700929.6,172126601.9,267231359.3,235462970.1,134512961.7,100462840.8,95910218.55,270677886.2,249380974.6,249160504.5,255509204.3,283698639,336587656.5,10706898449
12/31/18,746079125.2,127035565.9,110328877.1,18552300,122564232,734416768.9,103560869.9,241821814.1,74984896.49,153787437.9,71779938.7,89732217.9,104782050,194810033.5,207873103.5,72277117.36,163232775.2,194075501,214188520,51084346.65,346109260.9,324626621.8,201545937.9,122584741.8,192598633.2,136890488.7,198694730.2,780362310,116860088.3,81435000,162039692.9,155666320,252317733.8,229010223.4,103780022.2,90092483.04,90771313.5,239661910.1,231850509.5,232301883.3,216909803.5,270624969,288703299.3,9772142897
1/31/19,784811203.2,128177182.3,120852644.7,24532050,117804456,844245332.2,109250445.8,275284572.4,78578648.12,165169063.3,77054843.81,94542368.7,116257050,209210960,219070239.1,77810380,166240522.1,207302273.8,211898640,55913134.86,356917632.2,344180038.5,204866018.8,126970334.9,215141470,137823289.8,193545985.7,801209203.6,148225360.5,87687500,180271401.4,158752030,245381163.8,241327422.6,119263081.3,98900845.92,96707469.24,259941586.8,236291396.8,227507920,224071383,278411065.8,310253377,10375937325
2/28/19,816450732,136337201.4,128392687.5,23654685.47,118282602.2,806402800.8,109042560,280876740.8,79045075.62,174653751.1,76969311.4,96243193.86,125192250,227892989.6,227209533.5,90640201.8,168219276.7,209120813.9,238161120,64024710.49,363891313,341699895.1,193843915.6,130763065.5,227970275.3,140695877.3,209827373.8,859518022.4,156346101.9,93481560,187090347.5,162437889,240670746.8,246530709,135155533,104496652.3,99287012.04,232419536.6,259236217.2,235196058.3,226970663.6,287591687.4,334850110,10656771691
3/29/19,895667436,140412211.8,130034062,27601513.28,116723712,876129000,119034850.7,265938547.7,77980321.07,181072258.6,75710122.96,106538936.5,122103270,237665491.7,234049760.3,94485921.88,199589859.6,211828138.6,240414900,67724272.93,372228897.9,331451517.7,200334044.5,134407873.4,238802337.1,145333698.3,214680067.4,904128040,155885179.5,108813360,183562196.3,172060200,235785158.4,260289399,137516720.1,109215374.9,99578409.93,237255613.1,273360145.6,244206900,219467120.6,279880280.5,342349600,11038043111
4/30/19,923297720.3,139744753.2,141139826.8,29884608,109373723.5,948487444.6,126037366.4,290760847.7,79730951.92,197162474.9,71336709.12,108030499.2,128108715.6,241312350,228703734.7,94818298.96,246220148.4,224628341.7,228506080,65085547.58,375983406.4,376914733.3,209295601.9,121232255.8,256747314.9,150843509.6,203313833.3,1000764031,162007498.8,110229000,189098795.8,179503307.1,225458801.1,267086978.4,134670307.7,110970566.7,110548813,221939742.2,285941796.8,236521083.3,218421079,294855135,339664680,11485088477
5/31/19,805510200.3,134307099.5,131731355.7,29646656,101676331.2,873923763.2,100171341.4,252918199.8,68516463.56,185703227,66635176.96,105364648.6,117308379.9,222726538,216874231.2,94510447.34,237632256,208889297.1,197167080,63475648.55,348210594.4,343731379.1,209594230,112558146.1,253970194.4,151390248.1,203937551.2,947737330.2,150088881.6,82495140,172933292.4,179433216,230510943.6,258132240.3,119999085.4,106786927.4,97864267.86,229792937.4,280550934,224775675.5,199413998.9,290841160,299434522.4,10710799040
6/28/19,896853698.4,148367622.1,143034601.4,32981820,110954988,935453220,114589581.6,275737887,77940980.04,191762673.5,68940736,116218641.1,117825021.1,234284517.1,237047249.3,102321287.3,251309968.4,228826479.4,212064100,67747973.19,369796199.7,362676181.4,217230575.8,107558366.5,267138794.9,158560039,215883899.4,1023856280,160825552.2,100016070,190041608.4,183450870,240504192.6,275038384.5,122177209.6,117466420.1,107250679.4,231893195.4,301801367.4,236272940.9,212672310.8,315418233.8,324228733.2,11451412230
7/31/19,962766107.2,153940365.8,145078299.5,33054875.7,111892212.6,923413927.7,115437479.3,285578674.7,75298912.92,195799305,65587189.36,121219042.1,120336651,235425679.4,234513716.3,100790204,257374954,235120115.3,223936500,72150515.8,343672196.5,376300868,225047301,105772037.5,273117032,160896520.3,213669705.6,1040477184,141416326.7,102750480,187806609.7,178700107.7,215632106.2,294875724,130083782.4,111066724.1,116711836.2,236644910.4,307400838,228580525.9,213952836,315104214.4,314624149.8,11580760036
8/30/19,943333633.2,150794397.4,137959752.5,34140421.7,125109622.6,878652506.2,112115091.4,256071360.5,66948091,200743044.7,57927209.56,129583865,136873390,198722024.9,223481767,101930819.1,247257281.5,249596320.2,210026300,74994938.64,338763347.8,351275702.1,235352526.1,109064966,282245342.1,165536008.7,221395626.3,1052617485,128614031.3,102013590,173662737.1,191171784.1,196628756.4,300891565.6,112160505.6,114960640.6,115535475,221757354,312270896.2,240549760,205192403,326180535.7,289746138.9,11366852862
9/30/19,995151566.9,147878190.7,133726823.8,32294860,115370662,859275450,109508963,271523140.2,71060616.59,204654454.5,63255891.16,126660358.8,130181880,209759778.9,225152374.8,103609460.2,234755711.3,254097399.1,224155500,69164079.56,341455297.1,376312009.7,232786909.9,107964372.4,272414854.3,163060221.2,215532367.5,1061355020,117284732.6,106008630,180636910.5,191177038.5,198730554.6,311277492.5,118134931.2,116646644.5,120862404.7,205950034.9,297056281.7,249648960,222244037.1,337559625.1,298758394.7,11478825074
10/31/19,1105306601,147860606.2,134540076.5,37785398.04,126709738,880862698,116165102.4,281276995.9,76156272.4,203474104.9,60569248.8,130626491.3,137241730,201489910,220482266.5,98993487.42,234035159.7,256900990.7,245905500,67041412.5,347512378.9,399429826.2,233204845.1,109406927.5,276103857.7,149382634.8,221882097.5,1093741916,125957719.9,123024240,178864351.3,191274649,212226311.8,310504532.1,126710460,120935742.5,110294102.3,239478988.7,308886033.1,250090858.5,220413633,333520741.8,285895832.4,11852140172
11/29/19,1187462571,151114565.2,149298390.7,43598536.2,139466868.5,892831237.6,125785808.3,299716965.2,79986192.34,200432434.9,65770303.86,132449462.2,142854530,192216936.5,221477837.4,104854660.4,273207488.8,240539143.8,252517500,67390879.23,361856081.3,413263263.6,228791819.4,112671372.9,291484521.3,146461526.6,221958885.1,1154848652,137900059.7,132644880,184280504.4,189406106.1,213174379.4,304394692.7,129028713.8,125891124.5,112369302.8,265153036.1,316006033.3,249139628.2,230330891.1,338725781.6,288265251.8,12287061471
12/31/19,1287643210,153608088.2,159080225.6,53656200,142568798,920224320,125710227.8,316807668.5,81616533.44,204325242.3,71355403.07,129841511.4,144261680,203458933.5,227868984.7,110241767.9,260680822.7,238215673.8,256756500,68182212.51,383911168.6,437226009,237146576.9,126190017.3,297828296.9,148818707.7,231557244.8,1200254700,141984781,144003600,169941244,190107970,216826900,311477118.8,132389403.8,130269946.2,119570385.3,278521061.7,321654360.2,253937137.6,227539514.2,337169877,295246576.7,12706404224
1/31/20,1354254815,154103255.8,169295479.3,54974114,127771970,999960903.2,121758840,290090771.7,72591628.3,196237652.1,65210696.67,134965904.2,161708970,194958770,202588026.1,111885085,249685372.3,248818551.1,273428610,73035905.82,391806784.6,415145154.6,249952000,134072692.8,314676240,161139309.2,217528873,1294777381,151427907.6,144695160,168241190.1,197549820,206090703.3,307743232.9,128670862.5,125586371.3,112449660.8,258123216.8,339447595.3,245843840,194068736,324828165.8,263016080,12866418174
2/28/20,1196081213,135837244,166692960,53196227.76,117802152.1,937836240,108991022.4,248763105,68342311.92,183697343.7,52348411.44,124157609.1,151144800,169338338.4,175416195.5,100661945.5,212409898.4,237626625,237459040,69251000.65,354317280.1,356919469.5,229486863.2,120628461.7,288590060.3,144743444,194176754.6,1232255674,161932947.2,165282840,158650319.5,183461626.4,185402095.4,279616163.2,127382515.4,115979182.4,106570805.9,241848172.1,310086922.2,223998394.2,167480384,305507004,217703905,11836162353
3/31/20,1099546654,139152498,153328350.2,53257080,119205240,972910280,94790446.1,185306691.9,63831631.32,156588832.6,33167288,125907705.4,128862100,166708992.8,136175889.5,96457236.95,174405407.4,200665078.8,229144080,59912470,345704837.8,276750149.3,189983038.5,132760311.4,240178518.4,123259661.5,195140536.9,1197018900,165137765.5,162142468.8,152412714.7,166818900,181074937,271639830,113606453.8,113107620.8,92083596.33,236555134.7,274874586.9,222442200,117365722.6,321803312.7,160696292.3,10893522051
4/30/20,1273427623,162892936.1,170902895.5,61358644.1,140720447.3,1233971824,108591231.4,208645462.4,62989394.82,171393850.2,45335806,133798740,144945250,178843600,171762068,113914456.7,195258227.9,236122920.3,256534460,70358623.51,395294633.8,291736383.1,197092548,147996356.3,273056483.8,139453673.4,200340402.6,1359028282,184651709.4,179752200,167045344.5,183552375,212807432,291804040.4,116161898,132182200.7,106525912.1,277093682.2,304900609.3,237727812.8,118797011.9,344436478.1,196588082.1,12459107622
5/29/20,1378058470,167898767.4,185568000,63010022,135120335.9,1218195539,117144425,209255737.3,65019041.07,180366634.8,45234886.5,136196908.3,157208223.5,201910194.7,171201974.3,117796602.2,211875119.1,267245955,269151610,75707036.72,391896006.3,296505808.1,200485511.9,146378962.1,298796106.5,138539353.9,203745432.7,1389665380,184598932.9,218337300,169568211.7,182525625,212139110.5,286976536.6,114231056.8,137912939.7,108976366,289113643,329391746.9,237438153.1,108526947.1,351549070.1,192256754.2,12959360727
6/30/20,1562780947,161725498.4,208802971.2,61764140,138308304,1382168820,126178037.5,206045761.3,68466733.5,177696410.9,45063298.5,133874492,168784330,196927885.4,166590536.2,125022346.6,201416833.2,269429266.7,254456990,77237762.49,370503094.9,286602983.4,191895729.9,157126498.8,293642223.7,137163775.3,195188730.3,1540774210,200679465.6,233644650,169606054.1,183180100,181643071.8,296012633.5,109092527.8,143106545.3,116252589.3,279724681,325899425,228127664.4,104959948.8,339211330.3,189085595.9,13463288011
7/31/20,1817315475,178186139.2,213124752.8,90907233.51,143301751,1585156565,127967000,215562758.2,71919838.32,195110476.8,40103242.74,143729307.7,175559850,199572496.8,156714217.3,144577554.2,211224863,285540601.3,202995690,80189283.8,383760280.5,294464302.7,202916538.4,143747876.3,306227132.1,144458059.7,202533864.2,1551444542,215603413.2,261972030,170158416.9,190608578.8,213750012.3,325138264,119615214.5,163754066.6,116828657.2,287150496.4,321015732.8,237855343.9,99941496,366454718.2,177923118.9,14395861666
8/31/20,4413822491,193819919.1,246427200,106627856.7,148368004.1,1728551354,140422522.2,223013882.5,77061861.17,204273375.4,40639525.74,153406713.3,248111500,178735203.5,156724419.4,146471676.2,238297397.8,306833018.2,216690350,90425519.73,403901376.4,305339444.8,212753093.7,141930583.3,355516469.8,158880872.6,215668380.1,1706732781,233543903.4,330082660,175589984,193931698,209994495.2,343900414.7,124255929.7,169699769.2,130201439.6,297027516.8,357416623.9,245262460.6,99499135.05,393216674.1,168875626,18191169110
9/30/20,1966078923,192686779.9,235268589.2,98551980,148302360,1580662460,147367804.3,208718120.8,80765769.05,211217562.5,35223067.44,156635940,228701200,166754610.8,134447256,152757040,224220377,298942595.8,212194440,85404061.47,391974688.2,293392837.1,212065823.4,141576689.4,335645899.1,163323167.5,209800541,1590936120,220910753.9,333932740,179750013.6,191539101.6,203937496,346032422.8,116780952.1,174660455.3,131029958.4,296286254.7,337150819.8,246172832.5,96862304.97,396470382.2,145155238.9,15077609535
10/30/20,1850816166,186100408.3,214482364.9,90552186.48,126295742.9,1523391299,142299410,205339122.6,85043674.35,192862729,30564929.34,157791957.4,211365700,151569800,133791114,163059936.6,219106388.8,287101579.8,181459440,82668953.44,360947970.7,298787096.2,206534726.1,124795687.7,285311980.8,158493939,190224215.6,1530773625,210179553.3,310341840,168940925.7,184200915.2,197158102.4,339953982.6,110600582.3,187514015.2,132725233.8,289985527,306364332,235829977.1,88642125,393183228.8,137924960.5,14437441544
11/30/20,2024064528,191805015.6,229187130,111443293.9,129264804.8,1589567238,163327806.5,243606246.4,94304156.22,229389761,42248378.92,173536480.4,223678000,181781612.3,167826033.4,159571985.5,267969884.9,298659883.4,198138300,92491846.92,380876321.2,359322169.6,221747646,139326168.3,332630039.7,162016935.8,203389433.3,1618475379,216788806.5,331821140,173788455.4,199319513.9,212942189.1,344342885.2,117966687,184287848.3,148018147.5,319126455.1,355992974.4,249982258.5,113078301.5,432969120.9,161222562.4,15842306173
12/31/20,2232278767,194055915.4,239557480,111060810,132962736,1638235790,178079287.1,262205444.9,98883821.16,239531508.8,42710719.65,166896584.9,203614950,189091751.5,162570641.4,157803146.8,328023672.3,285966757.6,202368840,99804068.1,414309617.3,387335155.2,235671335.4,161509304.9,352824481.8,159885918.4,206956781.2,1678381320,239486613.4,323241800,190449559.5,204654000,204604593.6,345012378.8,128930191.6,184604916.3,150893572,332732548.3,370895430.2,243113022.5,124778908.2,407841576.9,174287805.5,16577944089
1/29/21,2215357148,219046219.6,219613199,103737873,139618969,1614530103,183804000,256496635.1,99329292.72,226594978.8,54225638.75,156110630.7,207004081,188172180,164014430.4,169104240,305104776.9,291565082.8,225537130,98919223.2,429446739.6,392212280,206921495.3,198940358.5,312178230,154863870.2,194989720.4,1749492423,235792869.1,322145800,177907974.6,188466600,199546452.3,315714048,124040219.4,202011949.5,152474399.9,316507709.2,327774030.5,226555500,123538561.2,397486390.1,189594012.6,16519401895
2/26/21,2035724521,212193743.6,220331782.4,102369075.8,129906144.7,1557593362,191848860.7,299657886.1,117720227.5,240994296.6,70459767.35,146518474,198689411,189431537.8,192637700,156449852.7,343157506.6,278129102.3,246949140,106835937.6,416540632.8,449090138,211113194.9,196371903.1,348594266,153692212.1,183751547.9,1752660154,238653970.8,340119600,189919633.3,178231686.7,186794795.2,304189660.3,130845690.3,177238353.4,159006588.2,315217312.6,360237652.5,228839639.7,149530650.2,367580837.1,230174470.7,16502459162
3/31/21,2038232156,212300035.4,227226860,95377500,143140393,1559416320,189313305.3,334017966.3,126439638.5,248071190.9,71754486.25,155984384.3,195132270,218308554.1,201865045.8,160497120.4,334952513.3,328775312.3,258432000,104897150.4,432685395.5,464530758.4,227143835.5,179053145.3,350761589.4,167112508.1,195062060.4,1776291180,231295697.4,332288665.9,202337651,195483900,202096881.7,333493124.7,138302443.6,179719249.3,174483694.6,351724840.3,359118217.2,240741000,161521006.1,382642889.8,236355355.9,17029126675
4/30/21,2193755971,212725202.3,242986520,99170014.02,137686120.6,1748703124,187042000,348141797.4,124389295.4,257439046.8,69149002.14,164662476.1,212069673.5,214585650,198725041.1,181130069.3,337675409.3,348017752.1,232306140,112626429.4,428420410.1,466368531.5,232744540.4,175171520,375528684.3,176138579.8,188508542,1899312584,227674138.4,374036740,218543117.7,199175925,215596038.6,326638844,148061015,184808383.9,166705317.2,376422933.2,395138209.4,239254529.7,186556555,393634266.6,242024114.2,17977356923
5/28/21,2079445699,207266053,241189240,97298881.68,136709378.8,1625471555,193778578.1,363253390,132060490,262895012.3,75216559.32,167221440.6,219583677.3,222931444.5,200601056.6,182699283.1,324594901.8,339083608.8,230650560,119985294.3,445702273,497175502.7,238392842.5,191555653.5,354415884.9,174522636.9,192157881.6,1880483646,222947462.4,404812940,227049545.9,204398490.1,216798688.6,330139770,150289722.9,184526646,175303325.7,388729727.8,384547503.8,233872441.3,193120483.8,399598848.5,247111671.4,17815696733
6/30/21,2267638776,205986742.6,278998896,113937090,138840000,1740720960,195628855.2,353312981.1,119214884.8,261168306.9,82179556.2,174913441.2,226194020,223352865,202437177.7,191415552.4,319362137.6,339062343.6,227759980,133943364,433825657,470870597.1,233305058.9,220115418,358848786.5,172358732.3,393836301.3,2036897100,233783633.2,498462300,217329280,204770940,219205697,330335626,154466602.1,198270835.2,177509630.1,377896028.9,395578078.9,231968010,187209475.9,395158628.9,267051640.1,18790257226
7/30/21,2411090013,214959683.6,296144532,128804753.4,137158972.1,1685228007,199984800,325567112.4,113254962.3,269458637.2,75648373.08,189965890.7,235042011,233495290,196774193.8,212378111,319816370.6,348950643,217942040,144806353,453313400.4,459487843.8,246369600,233522587.5,377769264.3,181103891.5,194639298.5,2141067595,229074411.7,487475000,243294880,216922949.3,239637280.1,348212179.6,155994368.7,212239050.3,175982290.2,389012838.4,415818358.8,230935670.5,188648521.3,399445912.3,243724840.2,19127515983
8/31/21,2509775104,224030884.3,316186680,134299484.8,128067661.6,1757750358,204659591.4,351322242,115445209.8,277932179.2,74359223.46,201246869.3,257717497.8,248887340,187144664.2,231417824,329445125.1,344236998.6,219321420,154600112.1,455761608.7,477955392.3,243259200,247075306.5,338899964.7,177334890.5,193118598.8,2268595295,251921217.2,559625000,248850960,216148964.9,258300116.2,345767915.2,160529723,218327874.1,176250021.1,392508059.6,386639011.3,227706380,187662982.7,414997822.6,230813854.8,19835969862
9/30/21,2324390219,209422872.2,273927576,124714800,120147250,1665515280,199604946.9,357212674.8,105098007.9,255011660.5,90749587.14,198533614.4,265524380,229571370.5,196195372.4,217339716,307403374.6,346432145.3,216689760,147335864.9,425145843,489131092,226670400,221018040.1,340319266.7,180060706.9,190131576.3,2116626322,270351323.7,517900000,238186061.2,207964837.7,241143650.9,339478576.8,147734101.4,224772077.3,177489597.2,368435388.6,375922478.3,223607665.2,190578534.5,388660851.2,249018175.7,18933536857
10/29/21,2457678271,228498383.1,309441288,145190950.3,116579164,1710321130,219579710,402064113.1,111689558.7,234494005,99748218.18,217174169,293396510,236025490,221413584.9,222783671.3,307221661.9,392319154.7,199283000,171034865.8,428778668.2,507657653,243518400,243701377.9,327034363.7,183376494.5,222887568.8,2489796328,305774195.1,639686340,262269834.8,223436724.8,245236533.1,346028364.5,147182519.1,249061766.3,173142654.5,434184991,357392158.1,219387290.4,204481404,416657371.2,272937806.6,20583612880
11/30/21,2711977424,222397456,318714630,191249195.7,112022342.1,1778603536,228600076.3,363946215.5,104591135.7,227882760.4,92497753.11,239179430.9,278975840,231293567.9,217577918.8,229836546.3,263378354.4,418332585.8,200096400,184709834.1,410500850.2,469384898.8,226584000,237273079.7,306955358.3,182776127,189218465,2482063108,284330888.8,816900000,248054667.6,220920296.3,301579343.9,349876081.8,133793798.3,249365395.8,177658696.6,418389051.2,323543775.9,208126044.3,190509992.7,392146473.7,253336649.3,20829303987
12/31/21,2902367977,248868712.4,269353500,173687300,125600751,1697179060,274730488.3,364109897.2,111834349.1,227682149.4,95201594.46,251736346.4,250318050,267269755.6,226213952.1,235102978.8,281536737.8,433369627.4,209605000,182138677.7,450358368.8,467966371.1,255787200,264229842.2,350232437.9,200313967.2,193588348.2,2525083834,267298410.9,735275000,232889682.9,240240930,331439796.4,395855093.8,147898660,262924587.5,174146280,472941061.1,361345721.4,215122921.4,191307439.3,401352407.8,259051964.7,21389700486
1/31/22,2852311898,225385861,252375536.4,137020367.8,126812262,1522191561,240210800,377613635.8,109032269.5,226144062.1,116885083.1,223990806.2,229140550,231086170,253163002.4,204339850,260272167,383214828.2,198795040,157025706.8,453570137.1,439152527.6,263563200,234738110.9,376608063.4,193872715.3,205813917.1,2331375389,189519028,613619160,216733478.5,239978160,295741962.2,384609239.7,160119759.8,229060102.4,165767451,445090527.1,375085756.1,223459540,209056040,387815883.2,321581749.3,20194282740
2/28/22,2694666098,213290777.9,220909115.7,200719199.1,126155927.9,1562116546,239840590.6,356685204.2,100521871,211532233.4,123273131.2,230172620.8,207372050,231677949.4,280447632,196300016.7,270291175.2,329802003.4,194234400,134157528.4,432698634.8,418708316.2,268876800,238039132.7,349897617.8,182007300.5,193573869.7,2239988592,175045762.4,611088100,202873858.6,226526266.7,263959861.2,373678618.7,156641116,212808448,156993754.5,447745607.1,358418594.9,225297214.1,207385146,374917350.5,331998284.6,19385099982
3/31/22,2830003448,208725729.5,215280450,177130800,129180244,1659314550,257086380.1,332637197.2,119406564.2,209373047,129605100,255230540.4,210196800,231636407.7,317120055,209834495.5,249718022.3,312572059.9,202634039.2,135987322.1,466046666.5,402526922.9,268769690,272723610.4,346561750,183873698.8,207400574.7,2307083730,166420597.7,683230252.7,220736628.6,231653920,292385260,366271684.8,145614703.1,231057554.8,169168560,479830263,367788690.5,213948000,184853432.2,409795077.6,349652363.3,20274249267
4/29/22,2551593785,200155207,187086375,138585844.2,124570098,1264489694,225082340,287930499.7,112825859.5,177749863.2,123798791.5,235671065.3,174180600,203218020,307820359.2,182590847,203237261.8,310423146.4,178239510,118119743.8,474540322.9,352447282.2,280084027,278209129.1,352380124,184279981.8,224191646.3,2075581238,84571998.64,463675000,195842723.8,237420669.6,277136270.2,385207133.4,155008200,216434451.9,156993313.5,478494186.5,353459907.1,194460000,165353337,420994822.2,360238708.5,18141101523
5/31/22,2409002340,205665647.3,196786800,165064944.9,137150508,1223059537,234266936.3,299715973.2,115128777.9,197956839.6,145332042,206518209.9,159265260.1,186550428.2,343174238.6,191817454.1,201070708.5,311152826.3,181633380,116909633.4,472415601.1,388366121.5,274754138,297818150.4,345316278.3,186535777.1,232725924.2,2033324702,87717458.56,466800000,191893851.4,231945241,297601923.8,354808040.4,164696212.5,222182087.3,162996405.8,466065086.2,349172200.2,215399740.8,173484411,354090348.7,404404128,17940145313
6/30/22,2200560080,190239848.3,171316080,123269640,130141170,1081536430,196178822.6,250810705.5,95345936.24,172804876.6,116164744.5,212303306.6,164214800,176570705,284465626.1,184328561,171948089.6,281882363.9,152969490,108723758.9,467100169,330741200.5,272716674.4,308070376.8,304413277.1,182593682.4,230551151.9,1916979120,77765738.22,378975000,186198379.6,230157460,294179277.3,344994915.6,153055096.7,212673475.4,140589750,481873284.4,324025613.9,213131933,148468087.8,333269017,360762182.5,16500713804
7/29/22,2611657908,190572527.3,191936160,152504904.9,132371703,1374810547,216869400,272403146.6,105741395.5,165230350.9,126020833.5,239775871.9,183099900,186470700,321797073.1,211921133.2,193259452.4,309292589.7,149088860,128608920.4,459232277,338818088,278178810.9,313258250.4,341379400.6,194789768.9,225923438.7,2093728600,100014379.4,452077070,207437839.8,241428353.8,283406357,333286346.3,150590466.3,234254775.4,163453045.2,508808202.5,349073457.1,193981556.4,166398910,361968857.5,408385960.7,18260990834
8/31/22,2526643629,179762733,174769920,137007423.3,128543919.3,1291476347,202140049.1,270064382.8,97510071.39,159373304.9,139333461.9,231114874.4,156120000,183799200,309392176.1,196344680,204328340.6,295263052.9,131063520,121705828.6,424191901.2,333521413.6,266872855.6,286221215.3,310965734.1,185606684.8,216240780.8,1950015021,99418473.36,375840600,197604262.9,237716406.6,253846681,329615078.8,148025064.9,213650377.5,150953533.5,485772453.4,324893830.7,175590084.2,165794215.5,363339432.5,398384325.2,17293191750
9/30/22,2203381335,169448047.2,127940480,102136320,120250900,1152374000,179824494,242664217.8,86619308.72,126528564.1,130282197.2,209028591.1,143840000,164353760,281224686.5,187891769.1,171969061.1,282486952.4,106352790,109173888.4,429502844.8,306453774,242265716.6,307239086.3,272589933.8,169759340.6,218166073.6,1736735300,104775508.8,302261100,164623528.7,225135540,245596523.5,301681192.5,128679030.6,198711462.9,140849800,472405830.3,290460414.8,159463178.6,152556471,352036668.6,363876299.2,15672129312
10/31/22,2439350814,173265706.8,148070650,96838101.36,144253082.7,1045057436,196510160,289128449.3,114271182.1,136925217.4,160516731,221965906,162590000,186399290,354099991.5,183206448.2,194228599.3,303155980.4,117330610,120267720,454841781.5,369152163.4,258822103.1,344048865.8,313019068.5,200600597.2,256367936,1730406817,129892437.6,332026200,210449629.7,250164400.2,261254985.6,319127095,142386053.7,201367792.3,145783290.4,519277872.5,338709707.4,156947161.3,174442369.5,386317494.5,461815745.2,16643475346
11/30/22,2354878708,187573690.9,160357957,125167196.3,152817025.6,984867677.2,230330540,303649051.2,123029891.7,158063641,153902229.2,239341259.3,160250000,204254881.2,354455365.1,199032363.8,178474949,330206072.1,124098890,114502220.8,465378152,405310266.9,275082271.9,352592052.2,339935389.2,199797943,279197807.5,1901934241,135966960.6,416305800,223862663,255578796.6,281395481,353464004.5,154508633.3,219716043.1,163780443.1,511799008.2,353312673,163708866.7,182713043.5,413704156,458530742.6,17282229198
12/30/22,2066941772,191426989.5,156452797,104432298.1,140139188.6,856938936,233716340,265702947.8,124669180,150859321.1,147036378,202613416.5,132590000,195710026.9,347068864.1,193215939.5,158433673,321920090,109076610,109341628.5,461848598.6,393342790.5,275082271.9,361129444.2,331665917.2,193015696.7,281302186.2,1787731715,131227497.6,359504400,220391720.2,248896907.9,287626260.6,359151277.3,156895944.4,215978415.2,149949045.8,495373152.8,338268391.4,165472789.8,157335173.4,382379272,454247717.9,16050065091
Grand Total,1.52474E+11,17229364521,14099712793,5180998049,16151347193,90853740787,12187903399,32147345333,10914172471,21510996202,12258904339,14305187758,13158846343,24643139438,32971939789,12910034544,25529829771,27627824802,26103427791,7628723155,47782774788,43121809036,29910639278,16828561520,24825687026,18801743189,26013381766,1.20925E+11,12861689701,19590912138,27595989525,23977913951,31704122593,37570175988,21186875027,13281790801,12716490915,28160902668,28701463691,28441909030,32528313833,42279047831,53321247866,1.44545E+12